ID,TIME,PRED_S
3186,17.0,1.0
3186,18.0,1.0
3186,19.0,1.0
3186,20.0,1.0
3186,21.0,1.0
3186,22.0,1.0
3186,23.0,1.0
3186,24.0,1.0
3186,25.0,1.0
3186,26.0,1.0
3186,27.0,1.0
3186,28.0,1.0
3186,29.0,1.0
3186,30.0,1.0
3186,31.0,1.0
3186,32.0,1.0
3186,33.0,1.0
3186,34.0,1.0
3186,35.0,1.0
3186,36.0,1.0
3186,37.0,1.0
3186,38.0,1.0
3186,39.0,1.0
3186,40.0,1.0
3186,41.0,1.0
3186,42.0,1.0
3186,43.0,1.0
3186,44.0,1.0
3186,45.0,1.0
3186,46.0,1.0
3186,47.0,1.0
3186,48.0,1.0
3186,49.0,1.0
3186,50.0,1.0
3186,51.0,1.0
3186,52.0,1.0
3186,53.0,1.0
3186,54.0,1.0
3186,55.0,1.0
3186,56.0,1.0
3186,57.0,1.0
3186,58.0,1.0
3186,59.0,1.0
3186,60.0,1.0
3186,61.0,1.0
3186,62.0,0.9999999
3186,63.0,0.9999999
3186,64.0,0.9999999
3186,65.0,0.9999999
3186,66.0,0.99999976
3186,67.0,0.99999976
3186,68.0,0.99999976
3186,69.0,0.99999964
3186,70.0,0.99999964
3186,71.0,0.99999964
3186,72.0,0.99999964
3186,73.0,0.99999964
3186,74.0,0.99999964
3186,75.0,0.9999995
3186,76.0,0.9999995
3186,77.0,0.9999995
3186,78.0,0.9999995
3186,79.0,0.9999995
3186,80.0,0.9999995
3186,81.0,0.9999995
3186,82.0,0.9999994
3186,83.0,0.9999994
3186,84.0,0.9999994
3186,85.0,0.9999994
3186,86.0,0.9999994
3186,87.0,0.9999993
3186,88.0,0.9999993
3186,89.0,0.99999917
3186,90.0,0.99999917
3186,91.0,0.99999905
3186,92.0,0.99999905
3186,93.0,0.99999905
3186,94.0,0.9999989
3186,95.0,0.9999989
3186,96.0,0.9999989
3186,97.0,0.9999989
3186,98.0,0.9999988
3186,99.0,0.9999989
3186,100.0,0.9999989
3186,101.0,0.9999989
3186,102.0,0.9999989
3186,103.0,0.99999905
3186,104.0,0.99999905
3186,105.0,0.99999905
3186,106.0,0.99999917
3186,107.0,0.99999917
3186,108.0,0.99999917
3186,109.0,0.99999917
3186,110.0,0.9999993
3186,111.0,0.9999993
3186,112.0,0.9999993
3186,113.0,0.9999993
3186,114.0,0.9999993
3186,115.0,0.9999993
3186,116.0,0.9999993
3186,117.0,0.9999993
3186,118.0,0.9999993
3186,119.0,0.9999993
3186,120.0,0.9999993
3186,121.0,0.99999917
3186,122.0,0.99999917
3186,123.0,0.99999905
3186,124.0,0.99999905
3186,125.0,0.9999989
3186,126.0,0.9999988
3186,127.0,0.99999857
3186,128.0,0.99999845
3186,129.0,0.9999981
3186,130.0,0.99999785
3186,131.0,0.9999975
3190,1.0,1.0
3190,2.0,1.0
